id,data_coleta,horario_coleta,supermercado,marca,nome_produto,embalagem,cidade,uf,regiao,preco_atual,preco_original,em_promocao,disponivel,url,erro,categoria,rota_css,url_recuperada,tentativas
2311,2026-03-27,08:14:17,Extra,Budweiser,Budweiser Lata,269ml,São Paulo,SP,Sudeste,2.69,,0,1,https://www.extramercado.com.br/produto/347007/cerveja-pilsen-budweiser-lata-269ml,,Cervejas,10,,1
2312,2026-03-27,08:14:26,Extra,Amstel,Amstel Lata,350ml,São Paulo,SP,Sudeste,3.49,,0,1,https://www.extramercado.com.br/produto/1641973/cerveja-lager-puro-malte-amstel-lata-350ml,,Cervejas,10,,1
2313,2026-03-27,08:14:35,Extra,Amstel,Amstel Lata,269ml,São Paulo,SP,Sudeste,2.59,,0,1,https://www.extramercado.com.br/produto/369620/cerveja-lager-puro-malte-amstel-lata-269ml,,Cervejas,10,,1
2314,2026-03-27,08:14:44,Extra,Spaten,Spaten Puro Malte Lata,269ml,São Paulo,SP,Sudeste,3.79,,0,1,https://www.extramercado.com.br/produto/1500377/cerveja-munich-helles-puro-malte-spaten-lata-269ml,,Cervejas,10,,1
2315,2026-03-27,08:14:54,Extra,Original,Original Lata,350ml,São Paulo,SP,Sudeste,4.79,,0,1,https://www.extramercado.com.br/produto/434881/cerveja-pilsen-antarctica-original-lata-350ml,,Cervejas,10,,1
2316,2026-03-27,08:15:03,Extra,Original,Original Lata,269ml,São Paulo,SP,Sudeste,2.89,,0,1,https://www.extramercado.com.br/produto/519820/cerveja-pilsen-antarctica-original-lata-269ml,,Cervejas,10,,1
2317,2026-03-27,08:15:11,Extra,Itaipava,Itaipava Lata,350ml,São Paulo,SP,Sudeste,2.79,,0,1,https://www.extramercado.com.br/produto/112967/cerveja-pilsen-itaipava-lata-350ml,,Cervejas,10,,1
2318,2026-03-27,08:15:21,Atacadão,Heineken,Heineken Lata,350ml,São Paulo,SP,Sudeste,4.89,,0,1,https://www.atacadao.com.br/cerveja-heineken-sleek-86733-12486/p,,Cervejas,10,,2
2319,2026-03-27,08:16:01,Atacadão,Heineken,Heineken Lata,269ml,São Paulo,SP,Sudeste,3.89,,0,1,https://www.atacadao.com.br/cerveja-heineken-lata-com-269ml-76983-12460/p,,Cervejas,10,,1
2320,2026-03-27,08:16:11,Atacadão,Heineken,Heineken 0.0,350ml,São Paulo,SP,Sudeste,4.89,,0,1,https://www.atacadao.com.br/cerveja-heineken-zero-sleek-86709-12501/p,,Cervejas,10,,1
2321,2026-03-27,08:16:19,Atacadão,Skol,Skol Lata,350ml,São Paulo,SP,Sudeste,3.05,,0,1,https://www.atacadao.com.br/cerveja-skol-pilsen-18650-13267/p,,Cervejas,10,,1
2322,2026-03-27,08:16:27,Atacadão,Skol,Skol Lata,269ml,São Paulo,SP,Sudeste,2.48,,0,1,https://www.atacadao.com.br/cerveja-skol-redondinha-6183-13325/p,,Cervejas,10,,1
2323,2026-03-27,08:16:36,Atacadão,Brahma,Brahma Duplo Malte,350ml,São Paulo,SP,Sudeste,4.49,,0,1,https://www.atacadao.com.br/cerveja-brahma-duplo-malte-lata-com-350ml-67653-11651/p,,Cervejas,10,,1
2324,2026-03-27,08:16:47,Atacadão,Brahma,Brahma Duplo Malte,269ml,São Paulo,SP,Sudeste,3.39,,0,1,https://www.atacadao.com.br/cerveja-brahma-duplo-malte-lata-com-269ml-74794-11647/p,,Cervejas,10,,1
2325,2026-03-27,08:16:59,Atacadão,Stella Artois,Stella Artois Long Neck,330ml,São Paulo,SP,Sudeste,6.09,,0,1,https://www.atacadao.com.br/cerveja-stella-artois-68018-13362/p,,Cervejas,10,,1
2326,2026-03-27,08:17:09,Atacadão,Corona,Corona Extra Long Neck,330ml,São Paulo,SP,Sudeste,7.39,,0,1,https://www.atacadao.com.br/cerveja-corona-long-neck-com-330ml-66884-12000/p,,Cervejas,10,,1
2327,2026-03-27,08:17:19,Atacadão,Budweiser,Budweiser Lata,350ml,São Paulo,SP,Sudeste,4.49,,0,1,https://www.atacadao.com.br/cerveja-budweiser-sleek-lata-com-350ml-80258-11811/p,,Cervejas,10,,1
2328,2026-03-27,08:17:27,Atacadão,Budweiser,Budweiser Lata,269ml,São Paulo,SP,Sudeste,2.98,,0,1,https://www.atacadao.com.br/cerveja-budweiser-51187-11765/p,,Cervejas,10,,1
2329,2026-03-27,08:17:36,Atacadão,Amstel,Amstel Lata,350ml,São Paulo,SP,Sudeste,3.99,,0,1,https://www.atacadao.com.br/cerveja-amstel-sleek-86708-11276/p,,Cervejas,10,,1
2330,2026-03-27,08:17:45,Atacadão,Amstel,Amstel Lata,269ml,São Paulo,SP,Sudeste,2.89,,0,1,https://www.atacadao.com.br/cerveja-amstel-54353-11244/p,,Cervejas,10,,1
2331,2026-03-27,08:17:54,Atacadão,Spaten,Spaten Puro Malte Lata,350ml,São Paulo,SP,Sudeste,3.88,,0,1,https://www.atacadao.com.br/cerveja-spaten-puro-malte-lata-com-350ml-74632-13351/p,,Cervejas,10,,1
2332,2026-03-27,08:18:03,Atacadão,Spaten,Spaten Puro Malte Lata,269ml,São Paulo,SP,Sudeste,2.85,,0,1,https://www.atacadao.com.br/cerveja-puro-malte-spaten-lata-com-269ml-83458-13164/p,,Cervejas,10,,1
2333,2026-03-27,08:18:13,Atacadão,Original,Original Lata,350ml,São Paulo,SP,Sudeste,3.78,,0,1,https://www.atacadao.com.br/cerveja-original-lata-com-350ml-65159-12864/p,,Cervejas,10,,1
2334,2026-03-27,08:18:21,Atacadão,Original,Original Lata,269ml,São Paulo,SP,Sudeste,2.98,,0,1,https://www.atacadao.com.br/cerveja-original-lata-com-269ml-71793-12854/p,,Cervejas,10,,1
2335,2026-03-27,08:18:31,Atacadão,Itaipava,Itaipava Lata,350ml,São Paulo,SP,Sudeste,3.29,,0,1,https://www.atacadao.com.br/cerveja-itaipava-9850-12669/p,,Cervejas,10,,1
2336,2026-03-27,10:07:16,Carrefour Mercado,Sadia,Sadia Salsicha Hot Dog,500g,São Paulo,SP,Sudeste,12.69,,0,1,https://mercado.carrefour.com.br/salsicha-tradicional-sadia-500g-288527/p,,Embutidos,10,,1
2337,2026-03-27,10:07:25,Carrefour Mercado,Perdigão,Perdigão Salsicha Hot Dog,500g,São Paulo,SP,Sudeste,11.59,,0,1,https://mercado.carrefour.com.br/salsicha-tradicional-perdigao-hot-dog-500-g-3237230/p,,Embutidos,10,,1
2338,2026-03-27,10:07:35,Carrefour Mercado,Seara,Seara Salsicha Hot Dog,500g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/salsicha-hot-dog-seara-500g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
2339,2026-03-27,10:07:54,Carrefour Mercado,Sadia,Sadia Mortadela fatiada,200g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/mortadela-sadia-fatiada-200g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
2340,2026-03-27,10:08:14,Carrefour Mercado,Perdigão,Perdigão Mortadela fatiada,200g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/mortadela-perdigao-fatiada-200g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
2341,2026-03-27,10:08:34,Carrefour Mercado,Sadia,Sadia Presunto fatiado,200g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/presunto-sadia-fatiado-200g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
2342,2026-03-27,10:08:53,Carrefour Mercado,Perdigão,Perdigão Presunto fatiado,200g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/presunto-perdigao-fatiado-200g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
2343,2026-03-27,10:09:13,Carrefour Mercado,Sadia,Sadia Linguiça toscana,500g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/linguica-toscana-sadia-500g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
2344,2026-03-27,10:09:33,Carrefour Mercado,Perdigão,Perdigão Linguiça toscana,500g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/linguica-toscana-perdigao-500g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
2345,2026-03-27,10:09:53,Carrefour Mercado,Seara,Seara Linguiça toscana,500g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/linguica-toscana-seara-500g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
2346,2026-03-27,10:10:13,Carrefour Mercado,Sadia,Sadia Nuggets de frango,300g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/nuggets-de-frango-sadia-300g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
2347,2026-03-27,10:10:34,Carrefour Mercado,Perdigão,Perdigão Nuggets de frango,300g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/nuggets-de-frango-perdigao-300g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
2348,2026-03-27,10:10:52,Carrefour Mercado,Seara,Seara Nuggets de frango,300g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/nuggets-de-frango-seara-300g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
2349,2026-03-27,10:11:12,Carrefour Mercado,Sadia,Sadia Lasanha bolonhesa,600g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/lasanha-bolonhesa-sadia-600g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
2350,2026-03-27,10:11:30,Carrefour Mercado,Perdigão,Perdigão Lasanha bolonhesa,600g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/lasanha-bolonhesa-perdigao-600g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
2351,2026-03-27,10:11:52,Carrefour Mercado,Seara,Seara Lasanha bolonhesa,600g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/lasanha-bolonhesa-seara-600g/p,preco_nao_encontrado_todas_rotas,Embutidos,,,2
2352,2026-03-27,10:12:11,Pão de Açúcar,Sadia,Sadia Salsicha Hot Dog,500g,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/salsicha-sadia-hot-dog-500g,pagina_invalida_url_nao_recuperada,Embutidos,,,2
2353,2026-03-27,10:12:34,Pão de Açúcar,Perdigão,Perdigão Salsicha Hot Dog,500g,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/salsicha-perdigao-hot-dog-500g,pagina_invalida_url_nao_recuperada,Embutidos,,,2
2354,2026-03-27,10:12:56,Pão de Açúcar,Seara,Seara Salsicha Hot Dog,500g,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/salsicha-seara-hot-dog-500g,pagina_invalida_url_nao_recuperada,Embutidos,,,2
2355,2026-03-27,10:13:19,Pão de Açúcar,Sadia,Sadia Mortadela fatiada,200g,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/mortadela-sadia-fatiada-200g,pagina_invalida_url_nao_recuperada,Embutidos,,,2
2356,2026-03-27,10:13:42,Pão de Açúcar,Sadia,Sadia Presunto fatiado,200g,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/presunto-sadia-fatiado-200g,pagina_invalida_url_nao_recuperada,Embutidos,,,2
2357,2026-03-27,10:14:04,Pão de Açúcar,Sadia,Sadia Linguiça toscana,500g,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/linguica-toscana-sadia-500g,pagina_invalida_url_nao_recuperada,Embutidos,,,2
2358,2026-03-27,10:14:28,Pão de Açúcar,Sadia,Sadia Nuggets de frango,300g,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/nuggets-sadia-hot-300g,pagina_invalida_url_nao_recuperada,Embutidos,,,2
2359,2026-03-27,10:14:50,Pão de Açúcar,Seara,Seara Nuggets de frango,300g,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/nuggets-seara-300g,pagina_invalida_url_nao_recuperada,Embutidos,,,2
2360,2026-03-27,10:15:13,Pão de Açúcar,Sadia,Sadia Lasanha bolonhesa,600g,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/lasanha-sadia-bolonhesa-600g,pagina_invalida_url_nao_recuperada,Embutidos,,,2
2361,2026-03-27,10:15:36,Extra,Sadia,Sadia Salsicha Hot Dog,500g,São Paulo,SP,Sudeste,,,0,0,https://www.extra.com.br/salsicha-sadia-hot-dog-500g/p,pagina_invalida_url_nao_recuperada,Embutidos,,,2
2362,2026-03-27,10:15:59,Extra,Perdigão,Perdigão Salsicha Hot Dog,500g,São Paulo,SP,Sudeste,,,0,0,https://www.extra.com.br/salsicha-perdigao-hot-dog-500g/p,pagina_invalida_url_nao_recuperada,Embutidos,,,2
2363,2026-03-27,10:16:21,Extra,Sadia,Sadia Mortadela fatiada,200g,São Paulo,SP,Sudeste,,,0,0,https://www.extra.com.br/mortadela-sadia-fatiada-200g/p,pagina_invalida_url_nao_recuperada,Embutidos,,,2
2364,2026-03-27,10:16:44,Extra,Sadia,Sadia Presunto fatiado,200g,São Paulo,SP,Sudeste,,,0,0,https://www.extra.com.br/presunto-sadia-fatiado-200g/p,pagina_invalida_url_nao_recuperada,Embutidos,,,2
2365,2026-03-27,10:17:06,Extra,Sadia,Sadia Nuggets de frango,300g,São Paulo,SP,Sudeste,,,0,0,https://www.extra.com.br/nuggets-sadia-hot-300g/p,pagina_invalida_url_nao_recuperada,Embutidos,,,2
2366,2026-03-27,10:17:30,Extra,Sadia,Sadia Lasanha bolonhesa,600g,São Paulo,SP,Sudeste,,,0,0,https://www.extra.com.br/lasanha-sadia-bolonhesa-600g/p,pagina_invalida_url_nao_recuperada,Embutidos,,,2
2367,2026-03-27,10:17:53,Atacadão,Sadia,Sadia Salsicha Hot Dog,500g,São Paulo,SP,Sudeste,12.8,,0,1,https://www.atacadao.com.br/salsicha-hot-dog-sadia-resfriada-49270/p,,Embutidos,10,,1
2368,2026-03-27,10:18:09,Atacadão,Perdigão,Perdigão Salsicha Hot Dog,500g,São Paulo,SP,Sudeste,12.5,,0,1,https://www.atacadao.com.br/salsicha-hot-dog-perdigao-resfriada-5970/p,,Embutidos,10,,1
2369,2026-03-27,10:18:24,Atacadão,Seara,Seara Salsicha Hot Dog,500g,São Paulo,SP,Sudeste,39.0,,0,1,https://www.atacadao.com.br/salsicha-seara-congelada-37028/p,,Embutidos,10,,1
2370,2026-03-27,10:18:33,Atacadão,Sadia,Sadia Mortadela fatiada,200g,São Paulo,SP,Sudeste,8.4,,0,1,https://www.atacadao.com.br/mortadela-defumada-sadia-fatiado-84464/p,,Embutidos,12,,1
2371,2026-03-27,10:18:47,Atacadão,Sadia,Sadia Linguiça toscana,500g,São Paulo,SP,Sudeste,89.0,,0,1,https://www.atacadao.com.br/linguica-toscana-sadia-congelada-22113/p,,Embutidos,10,,1
2372,2026-03-27,10:18:58,Atacadão,Sadia,Sadia Nuggets de frango,300g,São Paulo,SP,Sudeste,10.39,,0,1,https://www.atacadao.com.br/nuggets-de-frango-sadia-tradicional-19580/p,,Embutidos,10,,1
2373,2026-03-27,10:19:13,Atacadão,Sadia,Sadia Lasanha bolonhesa,600g,São Paulo,SP,Sudeste,,,0,0,https://www.atacadao.com.br/lasanha-sadia-congelada-bolonhesa-embalagem-com-600g-54196/p,preco_nao_encontrado_todas_rotas,Embutidos,,https://www.atacadao.com.br/institucional/privacidade,2
2374,2026-03-27,10:20:13,Atacadão,Perdigão,Perdigão Lasanha bolonhesa,600g,São Paulo,SP,Sudeste,14.98,,0,1,https://www.atacadao.com.br/lasanha-perdigao-congelada-bolonhesa-58251/p,,Embutidos,10,,1
2375,2026-03-27,10:20:23,Atacadão,Seara,Seara Lasanha bolonhesa,600g,São Paulo,SP,Sudeste,13.9,,0,1,https://www.atacadao.com.br/lasanha-seara-congelada-bolonhesa-32549/p,,Embutidos,10,,1
2376,2026-03-27,10:20:33,Mateus,Sadia,Sadia Salsicha Hot Dog,500g,São Paulo,SP,Sudeste,,,0,0,https://mateusmais.com.br/busca?q=salsicha+sadia+hot+dog+500g,preco_nao_encontrado_mateus,Embutidos,,,1
2377,2026-03-27,10:20:47,Mateus,Sadia,Sadia Nuggets de frango,300g,São Paulo,SP,Sudeste,,,0,0,https://mateusmais.com.br/busca?q=nuggets+sadia+frango+300g,preco_nao_encontrado_mateus,Embutidos,,,1
2378,2026-03-27,10:20:59,Mateus,Sadia,Sadia Lasanha bolonhesa,600g,São Paulo,SP,Sudeste,,,0,0,https://mateusmais.com.br/busca?q=lasanha+sadia+bolonhesa+600g,preco_nao_encontrado_mateus,Embutidos,,,1
2379,2026-03-27,10:21:11,Mateus,Sadia,Sadia Mortadela fatiada,200g,São Paulo,SP,Sudeste,,,0,0,https://mateusmais.com.br/busca?q=mortadela+sadia+fatiada+200g,preco_nao_encontrado_mateus,Embutidos,,,1
2380,2026-03-27,10:21:24,Mateus,Sadia,Sadia Linguiça toscana,500g,São Paulo,SP,Sudeste,,,0,0,https://mateusmais.com.br/busca?q=linguica+toscana+sadia+500g,preco_nao_encontrado_mateus,Embutidos,,,1
2381,2026-03-27,10:34:27,Carrefour Mercado,Nabisco,Nabisco Biscoito Oreo original,144g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/biscoito-oreo-original-144g/p,preco_nao_encontrado_todas_rotas,Biscoitos,,,2
2382,2026-03-27,10:34:46,Carrefour Mercado,Bauducco,Bauducco Biscoito Wafer chocolate,140g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/biscoito-wafer-bauducco-chocolate-140g/p,preco_nao_encontrado_todas_rotas,Biscoitos,,,2
2383,2026-03-27,10:35:06,Carrefour Mercado,Nestlé,Nestlé Biscoito Passatempo,150g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/biscoito-passatempo-nestle-150g/p,preco_nao_encontrado_todas_rotas,Biscoitos,,,2
2384,2026-03-27,10:35:27,Carrefour Mercado,Nestlé,Nestlé Biscoito Bono chocolate,140g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/biscoito-bono-chocolate-nestle-140g/p,preco_nao_encontrado_todas_rotas,Biscoitos,,,2
2385,2026-03-27,10:35:46,Carrefour Mercado,Nestlé,Nestlé Biscoito Prestígio,132g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/biscoito-prestigio-nestle-132g/p,preco_nao_encontrado_todas_rotas,Biscoitos,,,2
2386,2026-03-27,10:36:07,Carrefour Mercado,Lacta,Lacta Biscoito Clube Social,141g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/biscoito-clube-social-lacta-141g/p,preco_nao_encontrado_todas_rotas,Biscoitos,,,2
2387,2026-03-27,10:36:27,Carrefour Mercado,Tostines,Tostines Biscoito cream cracker,200g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/biscoito-cream-cracker-tostines-200g/p,preco_nao_encontrado_todas_rotas,Biscoitos,,,2
2388,2026-03-27,10:36:47,Carrefour Mercado,Marilan,Marilan Biscoito água e sal,200g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/biscoito-agua-sal-marilan-200g/p,preco_nao_encontrado_todas_rotas,Biscoitos,,,2
2389,2026-03-27,10:37:06,Carrefour Mercado,Piraquê,Piraquê Biscoito água e sal,200g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/biscoito-agua-sal-piraque-200g/p,preco_nao_encontrado_todas_rotas,Biscoitos,,,2
2390,2026-03-27,10:37:26,Carrefour Mercado,Piraquê,Piraquê Biscoito cream cracker,200g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/biscoito-cream-cracker-piraque-200g/p,preco_nao_encontrado_todas_rotas,Biscoitos,,,2
2391,2026-03-27,10:37:46,Carrefour Mercado,Piraquê,Piraquê Biscoito Goiabinha,200g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/biscoito-goiabinha-piraque-200g/p,preco_nao_encontrado_todas_rotas,Biscoitos,,,2
2392,2026-03-27,10:38:08,Carrefour Mercado,Vitarella,Vitarella Biscoito cream cracker,350g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/biscoito-cream-cracker-vitarella-350g/p,preco_nao_encontrado_todas_rotas,Biscoitos,,,2
2393,2026-03-27,10:38:28,Carrefour Mercado,Vitarella,Vitarella Biscoito recheado chocolate,130g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/biscoito-recheado-chocolate-vitarella-130g/p,preco_nao_encontrado_todas_rotas,Biscoitos,,,2
2394,2026-03-27,10:38:49,Carrefour Mercado,Adria,Adria Biscoito cream cracker,170g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/biscoito-cream-cracker-adria-170g/p,preco_nao_encontrado_todas_rotas,Biscoitos,,,2
2395,2026-03-27,10:39:08,Carrefour Mercado,Fortaleza,Fortaleza Biscoito Maria,200g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/biscoito-maria-fortaleza-200g/p,preco_nao_encontrado_todas_rotas,Biscoitos,,,2
2396,2026-03-27,10:39:29,Carrefour Mercado,Fortaleza,Fortaleza Biscoito cream cracker,350g,São Paulo,SP,Sudeste,,,0,0,https://mercado.carrefour.com.br/biscoito-cream-cracker-fortaleza-350g/p,preco_nao_encontrado_todas_rotas,Biscoitos,,,2
