id,data_coleta,horario_coleta,supermercado,marca,nome_produto,embalagem,cidade,uf,regiao,preco_atual,preco_original,em_promocao,disponivel,url,erro
184,2026-03-22,13:23:15,Pão de Açúcar,Original,Original Long Neck,355ml,Porto Alegre,RS,Sul,,,0,0,https://www.paodeacucar.com/produto/cerveja-original-355ml,preco_nao_encontrado
185,2026-03-22,13:23:21,Pão de Açúcar,Itaipava,Itaipava Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://www.paodeacucar.com/produto/cerveja-itaipava-350ml,preco_nao_encontrado
186,2026-03-22,13:23:28,Pão de Açúcar,Heineken,Heineken Lata,350ml,Curitiba,PR,Sul,,,0,0,https://www.paodeacucar.com/produto/1606865/cerveja-lager-heineken-lata-350ml,preco_nao_encontrado
187,2026-03-22,13:23:36,Pão de Açúcar,Heineken,Heineken 0.0,350ml,Curitiba,PR,Sul,,,0,0,https://www.paodeacucar.com/produto/462217/cerveja-lager-premium-puro-malte-zero-alcool-heineken-lata-350ml,preco_nao_encontrado
188,2026-03-22,13:23:42,Pão de Açúcar,Skol,Skol Lata,350ml,Curitiba,PR,Sul,,,0,0,https://www.paodeacucar.com/produto/cerveja-skol-lata-350ml,preco_nao_encontrado
189,2026-03-22,13:23:49,Pão de Açúcar,Brahma,Brahma Chopp Lata,350ml,Curitiba,PR,Sul,,,0,0,https://www.paodeacucar.com/produto/cerveja-brahma-chopp-350ml,preco_nao_encontrado
190,2026-03-22,13:23:56,Pão de Açúcar,Stella Artois,Stella Artois Lata,350ml,Curitiba,PR,Sul,,,0,0,https://www.paodeacucar.com/produto/cerveja-stella-artois-350ml,preco_nao_encontrado
191,2026-03-22,13:24:03,Pão de Açúcar,Corona,Corona Extra Long Neck,355ml,Curitiba,PR,Sul,,,0,0,https://www.paodeacucar.com/produto/cerveja-corona-extra-355ml,preco_nao_encontrado
192,2026-03-22,13:24:10,Pão de Açúcar,Budweiser,Budweiser Lata,350ml,Curitiba,PR,Sul,,,0,0,https://www.paodeacucar.com/produto/cerveja-budweiser-lata-350ml,preco_nao_encontrado
193,2026-03-22,13:24:16,Pão de Açúcar,Amstel,Amstel Lata,350ml,Curitiba,PR,Sul,,,0,0,https://www.paodeacucar.com/produto/cerveja-amstel-350ml,preco_nao_encontrado
194,2026-03-22,13:24:23,Pão de Açúcar,Spaten,Spaten Pilsner Long Neck,355ml,Curitiba,PR,Sul,,,0,0,https://www.paodeacucar.com/produto/cerveja-spaten-355ml,preco_nao_encontrado
195,2026-03-22,13:24:30,Pão de Açúcar,Original,Original Long Neck,355ml,Curitiba,PR,Sul,,,0,0,https://www.paodeacucar.com/produto/cerveja-original-355ml,preco_nao_encontrado
196,2026-03-22,13:24:37,Pão de Açúcar,Itaipava,Itaipava Lata,350ml,Curitiba,PR,Sul,,,0,0,https://www.paodeacucar.com/produto/cerveja-itaipava-350ml,preco_nao_encontrado
197,2026-03-22,13:24:44,Pão de Açúcar,Heineken,Heineken Lata,350ml,Florianópolis,SC,Sul,,,0,0,https://www.paodeacucar.com/produto/1606865/cerveja-lager-heineken-lata-350ml,preco_nao_encontrado
198,2026-03-22,13:24:52,Pão de Açúcar,Heineken,Heineken 0.0,350ml,Florianópolis,SC,Sul,,,0,0,https://www.paodeacucar.com/produto/462217/cerveja-lager-premium-puro-malte-zero-alcool-heineken-lata-350ml,preco_nao_encontrado
199,2026-03-22,13:24:59,Pão de Açúcar,Skol,Skol Lata,350ml,Florianópolis,SC,Sul,,,0,0,https://www.paodeacucar.com/produto/cerveja-skol-lata-350ml,preco_nao_encontrado
200,2026-03-22,13:25:06,Pão de Açúcar,Brahma,Brahma Chopp Lata,350ml,Florianópolis,SC,Sul,,,0,0,https://www.paodeacucar.com/produto/cerveja-brahma-chopp-350ml,preco_nao_encontrado
201,2026-03-22,13:25:14,Pão de Açúcar,Stella Artois,Stella Artois Lata,350ml,Florianópolis,SC,Sul,,,0,0,https://www.paodeacucar.com/produto/cerveja-stella-artois-350ml,preco_nao_encontrado
202,2026-03-22,13:25:20,Pão de Açúcar,Corona,Corona Extra Long Neck,355ml,Florianópolis,SC,Sul,,,0,0,https://www.paodeacucar.com/produto/cerveja-corona-extra-355ml,preco_nao_encontrado
203,2026-03-22,13:25:27,Pão de Açúcar,Budweiser,Budweiser Lata,350ml,Florianópolis,SC,Sul,,,0,0,https://www.paodeacucar.com/produto/cerveja-budweiser-lata-350ml,preco_nao_encontrado
204,2026-03-22,13:25:35,Pão de Açúcar,Amstel,Amstel Lata,350ml,Florianópolis,SC,Sul,,,0,0,https://www.paodeacucar.com/produto/cerveja-amstel-350ml,preco_nao_encontrado
205,2026-03-22,13:25:43,Pão de Açúcar,Spaten,Spaten Pilsner Long Neck,355ml,Florianópolis,SC,Sul,,,0,0,https://www.paodeacucar.com/produto/cerveja-spaten-355ml,preco_nao_encontrado
206,2026-03-22,13:25:50,Pão de Açúcar,Original,Original Long Neck,355ml,Florianópolis,SC,Sul,,,0,0,https://www.paodeacucar.com/produto/cerveja-original-355ml,preco_nao_encontrado
207,2026-03-22,13:25:57,Pão de Açúcar,Itaipava,Itaipava Lata,350ml,Florianópolis,SC,Sul,,,0,0,https://www.paodeacucar.com/produto/cerveja-itaipava-350ml,preco_nao_encontrado
208,2026-03-22,13:26:03,Pão de Açúcar,Heineken,Heineken Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/1606865/cerveja-lager-heineken-lata-350ml,preco_nao_encontrado
209,2026-03-22,13:26:10,Pão de Açúcar,Heineken,Heineken 0.0,350ml,Recife,PE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/462217/cerveja-lager-premium-puro-malte-zero-alcool-heineken-lata-350ml,preco_nao_encontrado
210,2026-03-22,13:26:16,Pão de Açúcar,Skol,Skol Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-skol-lata-350ml,preco_nao_encontrado
211,2026-03-22,13:26:24,Pão de Açúcar,Brahma,Brahma Chopp Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-brahma-chopp-350ml,preco_nao_encontrado
212,2026-03-22,13:26:31,Pão de Açúcar,Stella Artois,Stella Artois Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-stella-artois-350ml,preco_nao_encontrado
213,2026-03-22,13:26:38,Pão de Açúcar,Corona,Corona Extra Long Neck,355ml,Recife,PE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-corona-extra-355ml,preco_nao_encontrado
214,2026-03-22,13:26:45,Pão de Açúcar,Budweiser,Budweiser Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-budweiser-lata-350ml,preco_nao_encontrado
215,2026-03-22,13:26:52,Pão de Açúcar,Amstel,Amstel Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-amstel-350ml,preco_nao_encontrado
216,2026-03-22,13:27:00,Pão de Açúcar,Spaten,Spaten Pilsner Long Neck,355ml,Recife,PE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-spaten-355ml,preco_nao_encontrado
217,2026-03-22,13:27:06,Pão de Açúcar,Original,Original Long Neck,355ml,Recife,PE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-original-355ml,preco_nao_encontrado
218,2026-03-22,13:27:13,Pão de Açúcar,Itaipava,Itaipava Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-itaipava-350ml,preco_nao_encontrado
219,2026-03-22,13:27:20,Pão de Açúcar,Heineken,Heineken Lata,350ml,Salvador,BA,Nordeste,,,0,0,https://www.paodeacucar.com/produto/1606865/cerveja-lager-heineken-lata-350ml,preco_nao_encontrado
220,2026-03-22,13:27:29,Pão de Açúcar,Heineken,Heineken 0.0,350ml,Salvador,BA,Nordeste,,,0,0,https://www.paodeacucar.com/produto/462217/cerveja-lager-premium-puro-malte-zero-alcool-heineken-lata-350ml,preco_nao_encontrado
221,2026-03-22,13:27:36,Pão de Açúcar,Skol,Skol Lata,350ml,Salvador,BA,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-skol-lata-350ml,preco_nao_encontrado
222,2026-03-22,13:27:43,Pão de Açúcar,Brahma,Brahma Chopp Lata,350ml,Salvador,BA,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-brahma-chopp-350ml,preco_nao_encontrado
223,2026-03-22,13:27:49,Pão de Açúcar,Stella Artois,Stella Artois Lata,350ml,Salvador,BA,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-stella-artois-350ml,preco_nao_encontrado
224,2026-03-22,13:27:56,Pão de Açúcar,Corona,Corona Extra Long Neck,355ml,Salvador,BA,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-corona-extra-355ml,preco_nao_encontrado
225,2026-03-22,13:28:03,Pão de Açúcar,Budweiser,Budweiser Lata,350ml,Salvador,BA,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-budweiser-lata-350ml,preco_nao_encontrado
226,2026-03-22,13:28:11,Pão de Açúcar,Amstel,Amstel Lata,350ml,Salvador,BA,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-amstel-350ml,preco_nao_encontrado
227,2026-03-22,13:28:18,Pão de Açúcar,Spaten,Spaten Pilsner Long Neck,355ml,Salvador,BA,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-spaten-355ml,preco_nao_encontrado
228,2026-03-22,13:28:26,Pão de Açúcar,Original,Original Long Neck,355ml,Salvador,BA,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-original-355ml,preco_nao_encontrado
229,2026-03-22,13:28:32,Pão de Açúcar,Itaipava,Itaipava Lata,350ml,Salvador,BA,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-itaipava-350ml,preco_nao_encontrado
230,2026-03-22,13:28:40,Pão de Açúcar,Heineken,Heineken Lata,350ml,Fortaleza,CE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/1606865/cerveja-lager-heineken-lata-350ml,preco_nao_encontrado
231,2026-03-22,13:28:48,Pão de Açúcar,Heineken,Heineken 0.0,350ml,Fortaleza,CE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/462217/cerveja-lager-premium-puro-malte-zero-alcool-heineken-lata-350ml,preco_nao_encontrado
232,2026-03-22,13:28:55,Pão de Açúcar,Skol,Skol Lata,350ml,Fortaleza,CE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-skol-lata-350ml,preco_nao_encontrado
233,2026-03-22,13:29:02,Pão de Açúcar,Brahma,Brahma Chopp Lata,350ml,Fortaleza,CE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-brahma-chopp-350ml,preco_nao_encontrado
234,2026-03-22,13:29:08,Pão de Açúcar,Stella Artois,Stella Artois Lata,350ml,Fortaleza,CE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-stella-artois-350ml,preco_nao_encontrado
235,2026-03-22,13:29:16,Pão de Açúcar,Corona,Corona Extra Long Neck,355ml,Fortaleza,CE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-corona-extra-355ml,preco_nao_encontrado
236,2026-03-22,13:29:23,Pão de Açúcar,Budweiser,Budweiser Lata,350ml,Fortaleza,CE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-budweiser-lata-350ml,preco_nao_encontrado
237,2026-03-22,13:29:30,Pão de Açúcar,Amstel,Amstel Lata,350ml,Fortaleza,CE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-amstel-350ml,preco_nao_encontrado
238,2026-03-22,13:29:38,Pão de Açúcar,Spaten,Spaten Pilsner Long Neck,355ml,Fortaleza,CE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-spaten-355ml,preco_nao_encontrado
239,2026-03-22,13:29:45,Pão de Açúcar,Original,Original Long Neck,355ml,Fortaleza,CE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-original-355ml,preco_nao_encontrado
240,2026-03-22,13:29:52,Pão de Açúcar,Itaipava,Itaipava Lata,350ml,Fortaleza,CE,Nordeste,,,0,0,https://www.paodeacucar.com/produto/cerveja-itaipava-350ml,preco_nao_encontrado
241,2026-03-22,13:29:59,Extra,Heineken,Heineken Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://www.extra.com.br/cerveja-heineken-pilsen-12-unidades-lata-350ml/p/55021179,preco_nao_encontrado
242,2026-03-22,13:30:06,Extra,Skol,Skol Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://www.extra.com.br/cerveja-skol-lata-350ml/p,preco_nao_encontrado
243,2026-03-22,13:30:12,Extra,Brahma,Brahma Chopp Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://www.extra.com.br/cerveja-brahma-chopp-350ml/p,preco_nao_encontrado
244,2026-03-22,13:30:19,Extra,Stella Artois,Stella Artois Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://www.extra.com.br/cerveja-stella-artois-350ml/p,preco_nao_encontrado
245,2026-03-22,13:30:26,Extra,Corona,Corona Extra Long Neck,355ml,São Paulo,SP,Sudeste,,,0,0,https://www.extra.com.br/cerveja-corona-extra-355ml/p,preco_nao_encontrado
246,2026-03-22,13:30:31,Extra,Budweiser,Budweiser Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://www.extra.com.br/cerveja-budweiser-350ml/p,preco_nao_encontrado
247,2026-03-22,13:30:39,Extra,Original,Original Long Neck,355ml,São Paulo,SP,Sudeste,,,0,0,https://www.extra.com.br/cerveja-original-garrafa-600ml/p,preco_nao_encontrado
248,2026-03-22,13:30:44,Extra,Heineken,Heineken Lata,350ml,Rio de Janeiro,RJ,Sudeste,,,0,0,https://www.extra.com.br/cerveja-heineken-pilsen-12-unidades-lata-350ml/p/55021179,preco_nao_encontrado
249,2026-03-22,13:30:51,Extra,Skol,Skol Lata,350ml,Rio de Janeiro,RJ,Sudeste,,,0,0,https://www.extra.com.br/cerveja-skol-lata-350ml/p,preco_nao_encontrado
250,2026-03-22,13:30:58,Extra,Brahma,Brahma Chopp Lata,350ml,Rio de Janeiro,RJ,Sudeste,,,0,0,https://www.extra.com.br/cerveja-brahma-chopp-350ml/p,preco_nao_encontrado
251,2026-03-22,13:31:04,Extra,Stella Artois,Stella Artois Lata,350ml,Rio de Janeiro,RJ,Sudeste,,,0,0,https://www.extra.com.br/cerveja-stella-artois-350ml/p,preco_nao_encontrado
252,2026-03-22,13:31:10,Extra,Corona,Corona Extra Long Neck,355ml,Rio de Janeiro,RJ,Sudeste,,,0,0,https://www.extra.com.br/cerveja-corona-extra-355ml/p,preco_nao_encontrado
253,2026-03-22,13:31:17,Extra,Budweiser,Budweiser Lata,350ml,Rio de Janeiro,RJ,Sudeste,,,0,0,https://www.extra.com.br/cerveja-budweiser-350ml/p,preco_nao_encontrado
254,2026-03-22,13:31:25,Extra,Original,Original Long Neck,355ml,Rio de Janeiro,RJ,Sudeste,,,0,0,https://www.extra.com.br/cerveja-original-garrafa-600ml/p,preco_nao_encontrado
255,2026-03-22,13:31:31,Extra,Heineken,Heineken Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://www.extra.com.br/cerveja-heineken-pilsen-12-unidades-lata-350ml/p/55021179,preco_nao_encontrado
256,2026-03-22,13:31:38,Extra,Skol,Skol Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://www.extra.com.br/cerveja-skol-lata-350ml/p,preco_nao_encontrado
257,2026-03-22,13:31:44,Extra,Brahma,Brahma Chopp Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://www.extra.com.br/cerveja-brahma-chopp-350ml/p,preco_nao_encontrado
258,2026-03-22,13:31:50,Extra,Stella Artois,Stella Artois Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://www.extra.com.br/cerveja-stella-artois-350ml/p,preco_nao_encontrado
259,2026-03-22,13:31:57,Extra,Corona,Corona Extra Long Neck,355ml,Porto Alegre,RS,Sul,,,0,0,https://www.extra.com.br/cerveja-corona-extra-355ml/p,preco_nao_encontrado
260,2026-03-22,13:32:02,Extra,Budweiser,Budweiser Lata,350ml,Porto Alegre,RS,Sul,,,0,0,https://www.extra.com.br/cerveja-budweiser-350ml/p,preco_nao_encontrado
261,2026-03-22,13:32:08,Extra,Original,Original Long Neck,355ml,Porto Alegre,RS,Sul,,,0,0,https://www.extra.com.br/cerveja-original-garrafa-600ml/p,preco_nao_encontrado
262,2026-03-22,13:32:15,Extra,Heineken,Heineken Lata,350ml,Curitiba,PR,Sul,,,0,0,https://www.extra.com.br/cerveja-heineken-pilsen-12-unidades-lata-350ml/p/55021179,preco_nao_encontrado
263,2026-03-22,13:32:21,Extra,Skol,Skol Lata,350ml,Curitiba,PR,Sul,,,0,0,https://www.extra.com.br/cerveja-skol-lata-350ml/p,preco_nao_encontrado
264,2026-03-22,13:32:28,Extra,Brahma,Brahma Chopp Lata,350ml,Curitiba,PR,Sul,,,0,0,https://www.extra.com.br/cerveja-brahma-chopp-350ml/p,preco_nao_encontrado
265,2026-03-22,13:32:34,Extra,Stella Artois,Stella Artois Lata,350ml,Curitiba,PR,Sul,,,0,0,https://www.extra.com.br/cerveja-stella-artois-350ml/p,preco_nao_encontrado
266,2026-03-22,13:32:40,Extra,Corona,Corona Extra Long Neck,355ml,Curitiba,PR,Sul,,,0,0,https://www.extra.com.br/cerveja-corona-extra-355ml/p,preco_nao_encontrado
267,2026-03-22,13:32:48,Extra,Budweiser,Budweiser Lata,350ml,Curitiba,PR,Sul,,,0,0,https://www.extra.com.br/cerveja-budweiser-350ml/p,preco_nao_encontrado
268,2026-03-22,13:32:55,Extra,Original,Original Long Neck,355ml,Curitiba,PR,Sul,,,0,0,https://www.extra.com.br/cerveja-original-garrafa-600ml/p,preco_nao_encontrado
269,2026-03-22,13:33:02,Extra,Heineken,Heineken Lata,350ml,Florianópolis,SC,Sul,,,0,0,https://www.extra.com.br/cerveja-heineken-pilsen-12-unidades-lata-350ml/p/55021179,preco_nao_encontrado
270,2026-03-22,13:33:08,Extra,Skol,Skol Lata,350ml,Florianópolis,SC,Sul,,,0,0,https://www.extra.com.br/cerveja-skol-lata-350ml/p,preco_nao_encontrado
271,2026-03-22,13:33:14,Extra,Brahma,Brahma Chopp Lata,350ml,Florianópolis,SC,Sul,,,0,0,https://www.extra.com.br/cerveja-brahma-chopp-350ml/p,preco_nao_encontrado
272,2026-03-22,13:33:21,Extra,Stella Artois,Stella Artois Lata,350ml,Florianópolis,SC,Sul,,,0,0,https://www.extra.com.br/cerveja-stella-artois-350ml/p,preco_nao_encontrado
273,2026-03-22,13:33:27,Extra,Corona,Corona Extra Long Neck,355ml,Florianópolis,SC,Sul,,,0,0,https://www.extra.com.br/cerveja-corona-extra-355ml/p,preco_nao_encontrado
274,2026-03-22,13:33:34,Extra,Budweiser,Budweiser Lata,350ml,Florianópolis,SC,Sul,,,0,0,https://www.extra.com.br/cerveja-budweiser-350ml/p,preco_nao_encontrado
275,2026-03-22,13:33:41,Extra,Original,Original Long Neck,355ml,Florianópolis,SC,Sul,,,0,0,https://www.extra.com.br/cerveja-original-garrafa-600ml/p,preco_nao_encontrado
276,2026-03-22,13:33:47,Extra,Heineken,Heineken Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.extra.com.br/cerveja-heineken-pilsen-12-unidades-lata-350ml/p/55021179,preco_nao_encontrado
277,2026-03-22,13:33:54,Extra,Skol,Skol Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.extra.com.br/cerveja-skol-lata-350ml/p,preco_nao_encontrado
278,2026-03-22,13:34:01,Extra,Brahma,Brahma Chopp Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.extra.com.br/cerveja-brahma-chopp-350ml/p,preco_nao_encontrado
279,2026-03-22,13:34:08,Extra,Stella Artois,Stella Artois Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.extra.com.br/cerveja-stella-artois-350ml/p,preco_nao_encontrado
280,2026-03-22,13:34:16,Extra,Corona,Corona Extra Long Neck,355ml,Recife,PE,Nordeste,,,0,0,https://www.extra.com.br/cerveja-corona-extra-355ml/p,preco_nao_encontrado
281,2026-03-22,13:34:22,Extra,Budweiser,Budweiser Lata,350ml,Recife,PE,Nordeste,,,0,0,https://www.extra.com.br/cerveja-budweiser-350ml/p,preco_nao_encontrado
282,2026-03-22,13:34:30,Extra,Original,Original Long Neck,355ml,Recife,PE,Nordeste,,,0,0,https://www.extra.com.br/cerveja-original-garrafa-600ml/p,preco_nao_encontrado
283,2026-03-22,13:34:37,Extra,Heineken,Heineken Lata,350ml,Salvador,BA,Nordeste,,,0,0,https://www.extra.com.br/cerveja-heineken-pilsen-12-unidades-lata-350ml/p/55021179,preco_nao_encontrado
284,2026-03-22,13:34:43,Extra,Skol,Skol Lata,350ml,Salvador,BA,Nordeste,,,0,0,https://www.extra.com.br/cerveja-skol-lata-350ml/p,preco_nao_encontrado
285,2026-03-22,13:34:51,Extra,Brahma,Brahma Chopp Lata,350ml,Salvador,BA,Nordeste,,,0,0,https://www.extra.com.br/cerveja-brahma-chopp-350ml/p,preco_nao_encontrado
286,2026-03-22,13:34:57,Extra,Stella Artois,Stella Artois Lata,350ml,Salvador,BA,Nordeste,,,0,0,https://www.extra.com.br/cerveja-stella-artois-350ml/p,preco_nao_encontrado
287,2026-03-22,13:35:03,Extra,Corona,Corona Extra Long Neck,355ml,Salvador,BA,Nordeste,,,0,0,https://www.extra.com.br/cerveja-corona-extra-355ml/p,preco_nao_encontrado
288,2026-03-22,13:35:10,Extra,Budweiser,Budweiser Lata,350ml,Salvador,BA,Nordeste,,,0,0,https://www.extra.com.br/cerveja-budweiser-350ml/p,preco_nao_encontrado
289,2026-03-22,13:35:17,Extra,Original,Original Long Neck,355ml,Salvador,BA,Nordeste,,,0,0,https://www.extra.com.br/cerveja-original-garrafa-600ml/p,preco_nao_encontrado
290,2026-03-22,13:35:22,Extra,Heineken,Heineken Lata,350ml,Fortaleza,CE,Nordeste,,,0,0,https://www.extra.com.br/cerveja-heineken-pilsen-12-unidades-lata-350ml/p/55021179,preco_nao_encontrado
291,2026-03-22,13:35:28,Extra,Skol,Skol Lata,350ml,Fortaleza,CE,Nordeste,,,0,0,https://www.extra.com.br/cerveja-skol-lata-350ml/p,preco_nao_encontrado
292,2026-03-22,13:35:36,Extra,Brahma,Brahma Chopp Lata,350ml,Fortaleza,CE,Nordeste,,,0,0,https://www.extra.com.br/cerveja-brahma-chopp-350ml/p,preco_nao_encontrado
293,2026-03-22,13:35:42,Extra,Stella Artois,Stella Artois Lata,350ml,Fortaleza,CE,Nordeste,,,0,0,https://www.extra.com.br/cerveja-stella-artois-350ml/p,preco_nao_encontrado
294,2026-03-22,13:35:49,Extra,Corona,Corona Extra Long Neck,355ml,Fortaleza,CE,Nordeste,,,0,0,https://www.extra.com.br/cerveja-corona-extra-355ml/p,preco_nao_encontrado
295,2026-03-22,13:35:54,Extra,Budweiser,Budweiser Lata,350ml,Fortaleza,CE,Nordeste,,,0,0,https://www.extra.com.br/cerveja-budweiser-350ml/p,preco_nao_encontrado
296,2026-03-22,13:36:01,Extra,Original,Original Long Neck,355ml,Fortaleza,CE,Nordeste,,,0,0,https://www.extra.com.br/cerveja-original-garrafa-600ml/p,preco_nao_encontrado
297,2026-03-22,13:36:07,Atacadão,Heineken,Heineken Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://www.atacadao.com.br/cerveja-heineken-sleek-86733/p,preco_nao_encontrado
298,2026-03-22,13:36:16,Atacadão,Heineken,Heineken 0.0,350ml,São Paulo,SP,Sudeste,,,0,0,https://www.atacadao.com.br/cerveja-heineken-zero-sleek-86709/p,preco_nao_encontrado
299,2026-03-22,13:36:24,Atacadão,Skol,Skol Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://www.atacadao.com.br/cerveja-skol-lata-350ml/p,preco_nao_encontrado
300,2026-03-22,13:36:31,Atacadão,Brahma,Brahma Chopp Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://www.atacadao.com.br/cerveja-brahma-lata-350ml/p,preco_nao_encontrado
301,2026-03-22,13:36:39,Atacadão,Stella Artois,Stella Artois Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://www.atacadao.com.br/cerveja-stella-artois-350ml/p,preco_nao_encontrado
302,2026-03-22,13:36:45,Atacadão,Corona,Corona Extra Long Neck,355ml,São Paulo,SP,Sudeste,,,0,0,https://www.atacadao.com.br/cerveja-corona-extra-355ml/p,preco_nao_encontrado
303,2026-03-22,13:36:52,Atacadão,Budweiser,Budweiser Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://www.atacadao.com.br/cerveja-budweiser-lata-350ml/p,preco_nao_encontrado
304,2026-03-22,13:37:00,Atacadão,Amstel,Amstel Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://www.atacadao.com.br/cerveja-amstel-lata-350ml/p,preco_nao_encontrado
305,2026-03-22,13:37:06,Atacadão,Spaten,Spaten Pilsner Long Neck,355ml,São Paulo,SP,Sudeste,,,0,0,https://www.atacadao.com.br/cerveja-spaten-355ml/p,preco_nao_encontrado
306,2026-03-22,13:37:13,Atacadão,Itaipava,Itaipava Lata,350ml,São Paulo,SP,Sudeste,,,0,0,https://www.atacadao.com.br/cerveja-itaipava-lata-350ml/p,preco_nao_encontrado
307,2026-03-22,13:37:19,Atacadão,Itaipava,Itaipava Garrafa,600ml,São Paulo,SP,Sudeste,,,0,0,https://www.atacadao.com.br/cerveja-itaipava-garrafa-600ml/p,preco_nao_encontrado
308,2026-03-22,13:37:27,Atacadão,Heineken,Heineken Lata,350ml,Rio de Janeiro,RJ,Sudeste,,,0,0,https://www.atacadao.com.br/cerveja-heineken-sleek-86733/p,preco_nao_encontrado
309,2026-03-22,13:37:37,Atacadão,Heineken,Heineken 0.0,350ml,Rio de Janeiro,RJ,Sudeste,,,0,0,https://www.atacadao.com.br/cerveja-heineken-zero-sleek-86709/p,preco_nao_encontrado
310,2026-03-22,13:37:45,Atacadão,Skol,Skol Lata,350ml,Rio de Janeiro,RJ,Sudeste,,,0,0,https://www.atacadao.com.br/cerveja-skol-lata-350ml/p,preco_nao_encontrado
311,2026-03-22,13:37:52,Atacadão,Brahma,Brahma Chopp Lata,350ml,Rio de Janeiro,RJ,Sudeste,,,0,0,https://www.atacadao.com.br/cerveja-brahma-lata-350ml/p,preco_nao_encontrado
312,2026-03-22,13:38:00,Atacadão,Stella Artois,Stella Artois Lata,350ml,Rio de Janeiro,RJ,Sudeste,,,0,0,https://www.atacadao.com.br/cerveja-stella-artois-350ml/p,preco_nao_encontrado
313,2026-03-22,13:38:07,Atacadão,Corona,Corona Extra Long Neck,355ml,Rio de Janeiro,RJ,Sudeste,,,0,0,https://www.atacadao.com.br/cerveja-corona-extra-355ml/p,preco_nao_encontrado
314,2026-03-22,13:38:14,Atacadão,Budweiser,Budweiser Lata,350ml,Rio de Janeiro,RJ,Sudeste,,,0,0,https://www.atacadao.com.br/cerveja-budweiser-lata-350ml/p,preco_nao_encontrado
315,2026-03-22,13:38:21,Atacadão,Amstel,Amstel Lata,350ml,Rio de Janeiro,RJ,Sudeste,,,0,0,https://www.atacadao.com.br/cerveja-amstel-lata-350ml/p,preco_nao_encontrado
316,2026-03-22,13:38:27,Atacadão,Spaten,Spaten Pilsner Long Neck,355ml,Rio de Janeiro,RJ,Sudeste,,,0,0,https://www.atacadao.com.br/cerveja-spaten-355ml/p,preco_nao_encontrado
